SongID,TrackName,Artists,Genre,FilePath
611,MAMI,Chris Lorenzo/COBRAH,Bass House,..\data\audio_files\processed\611.mp3
612,Winter Is Coming - Rome in Silver Remix,CloZee/Rome in Silver,Downtempo Bass,..\data\audio_files\processed\612.mp3
613,Zest Please,CloZee/Maddy O'Neal,Downtempo Bass,..\data\audio_files\processed\613.mp3
614,Therapy,Conro,Canadian Electronic,..\data\audio_files\processed\614.mp3
615,I Can Make It,CRi,Melodic House,..\data\audio_files\processed\615.mp3
616,I Remember - John Summit Remix,deadmau5/Kaskade/John Summit,Canadian Electronic,..\data\audio_files\processed\616.mp3
617,When The Summer Dies,deadmau5/Lights,Canadian Electronic,..\data\audio_files\processed\617.mp3
618,Funk It,Defunk,Glitch Hop,..\data\audio_files\processed\618.mp3
619,Whiplash,Defunk/Liinks,Glitch Hop,..\data\audio_files\processed\619.mp3
620,The Way You Used To Love Me (Diamond Cut),Diamond Cafe,Victoria Bc Indie,..\data\audio_files\processed\620.mp3
621,My Feelings,DiRTY RADiO,Canadian Electronic,..\data\audio_files\processed\621.mp3
622,Looking For Love - Duskus Remix,Disclosure/Duskus,Edm,..\data\audio_files\processed\622.mp3
623,Blank,Disfigure,Gaming Edm,..\data\audio_files\processed\623.mp3
624,Gold Dust - Fox Stevenson Remix,DJ Fresh/Fox Stevenson,Dancefloor Dnb,..\data\audio_files\processed\624.mp3
625,Run It (feat. Rick Ross & Rich Brian),DJ Snake/Rick Ross/Rich Brian,Dance Pop,..\data\audio_files\processed\625.mp3
626,better now,Does it matter/Francis Skyes,Chill House,..\data\audio_files\processed\626.mp3
627,Sentient - Joe Ford Remix,Droptek/Joe Ford,Chillstep,..\data\audio_files\processed\627.mp3
628,Better,Duskus,Future Bass,..\data\audio_files\processed\628.mp3
629,Holding U,Duskus,Future Bass,..\data\audio_files\processed\629.mp3
630,I Can See,Duskus,Future Bass,..\data\audio_files\processed\630.mp3
631,Let Go,Duskus,Future Bass,..\data\audio_files\processed\631.mp3
632,Close Eyes,DVRST,Chill Phonk,..\data\audio_files\processed\632.mp3
633,RAVE,Dxrk ダーク,Drift Phonk,..\data\audio_files\processed\633.mp3
634,Royalty - Wiguez & Alltair Remix,Egzod/Wiguez/Maestro Chives/Alltair,,..\data\audio_files\processed\634.mp3
635,Why Do We Shake In The Cold?,Elderbrook,Uk Dance,..\data\audio_files\processed\635.mp3
636,Love Is Free,Eli Brown,House,..\data\audio_files\processed\636.mp3
637,Sea To Sky,Emancipator/Murge,Downtempo,..\data\audio_files\processed\637.mp3
638,Together Till It Ends,EMBRZ,Melodic House,..\data\audio_files\processed\638.mp3
639,Higher Than Nirvana,EMBRZ/LeyeT,Melodic House,..\data\audio_files\processed\639.mp3
640,IOU,EMBRZ/Lizzy Land,Melodic House,..\data\audio_files\processed\640.mp3
641,Where You Are,EMBRZ/Lizzy Land,Melodic House,..\data\audio_files\processed\641.mp3
642,Dreamstate,Ephixa,Canadian Electronic,..\data\audio_files\processed\642.mp3
643,Let's Roll,Ephixa/Going Quantum,Canadian Electronic,..\data\audio_files\processed\643.mp3
644,We Won't Be Alone,Feint/Laura Brehm,Chillstep,..\data\audio_files\processed\644.mp3
645,Pulsing,Fejká,Ambient House,..\data\audio_files\processed\645.mp3
646,Hygge,Felix Cartal,Canadian Electronic,..\data\audio_files\processed\646.mp3
647,Stranger Things Theme (Felix Cartal's After Dark Remix),Felix Cartal,Canadian Electronic,..\data\audio_files\processed\647.mp3
648,Nothing Good Comes Easy,Felix Cartal/Elohim,Canadian Electronic,..\data\audio_files\processed\648.mp3
649,Too Late (Felix Cartal's Sunset Mix),Felix Cartal/KROY,Canadian Electronic,..\data\audio_files\processed\649.mp3
650,Fire,Flowidus/Matisse,Nz Electronic,..\data\audio_files\processed\650.mp3
651,Fruit&Sun,ford.,Vapor Twitch,..\data\audio_files\processed\651.mp3
652,The Color of Nothing,ford.,Vapor Twitch,..\data\audio_files\processed\652.mp3
653,All I Need,Forester,Stutter House,..\data\audio_files\processed\653.mp3
654,Pieces,Forester/Leo Stannard,Stutter House,..\data\audio_files\processed\654.mp3
655,The Party Pushers - The Sponges Remix,Fort Knox Five/The Sponges,Bboy,..\data\audio_files\processed\655.mp3
656,Take You Down,Fox Stevenson,Complextro,..\data\audio_files\processed\656.mp3
657,BLUE LIGHT,Frameworks/Cleopold,,..\data\audio_files\processed\657.mp3
658,Jungle,Fred again..,Edm,..\data\audio_files\processed\658.mp3
659,Believer,Friction,Dancefloor Dnb,..\data\audio_files\processed\659.mp3
660,Feels Like Summer,Friction/Dux n Bass,Dancefloor Dnb,..\data\audio_files\processed\660.mp3
661,Teardrops,Fyex/2Hounds,Gym Phonk,..\data\audio_files\processed\661.mp3
662,Detonate,G2/Jeris Johnson/YONAKA,,..\data\audio_files\processed\662.mp3
663,GigaChad Theme - Phonk House Version,g3ox_em,,..\data\audio_files\processed\663.mp3
664,Destination Infinity (feat. Datura),Gabry Ponte/Datura,Eurodance,..\data\audio_files\processed\664.mp3
665,Thunder,Gabry Ponte/LUM!X/Prezioso,Eurodance,..\data\audio_files\processed\665.mp3
666,KILLKA,Ghostface Playa/fkbambam,Drift Phonk,..\data\audio_files\processed\666.mp3
667,Sea Of Problems,glichery,,..\data\audio_files\processed\667.mp3
668,u want me,Godlands,Electra,..\data\audio_files\processed\668.mp3
669,Feel Alive,Grafix/Lauren L'aimant,Drum And Bass,..\data\audio_files\processed\669.mp3
670,Twilight,GRAVECHILL,Chill Phonk,..\data\audio_files\processed\670.mp3
671,Adrift,Green Ring,Melodic House,..\data\audio_files\processed\671.mp3
672,Fearless,Guapdad 4000/Valentino Khan,Cali Rap,..\data\audio_files\processed\672.mp3
673,Good Love - Tiësto Remix,Hannah Laing/RoRo/Tiësto,Charva,..\data\audio_files\processed\673.mp3
674,Pill,Heuse/Emma Sameth/Zeus X Crona,Gaming Edm,..\data\audio_files\processed\674.mp3
675,Water Runs Dry,Hoodboi/DiRTY RADiO,Vapor Twitch,..\data\audio_files\processed\675.mp3
676,Nightlight,ILLENIUM/Annika Wells,Edm,..\data\audio_files\processed\676.mp3
677,Luv Me a Little,ILLENIUM/Nina Nesbitt,Edm,..\data\audio_files\processed\677.mp3
678,Other Side,ILLENIUM/Said The Sky/Vera Blue,Edm,..\data\audio_files\processed\678.mp3
679,Shivering,ILLENIUM/Spiritbox,Edm,..\data\audio_files\processed\679.mp3
680,Feed The Addiction,ILS,Breakbeat,..\data\audio_files\processed\680.mp3
681,Shelter,Indigo Eyes/Lily Ward,,..\data\audio_files\processed\681.mp3
682,Crystals,Isolate.exe,,..\data\audio_files\processed\682.mp3
683,Bad Decisions,jackLNDN,Nu Disco,..\data\audio_files\processed\683.mp3
684,Oh!,jackLNDN,Nu Disco,..\data\audio_files\processed\684.mp3
685,Far Away,jackLNDN/ZEMBU,Nu Disco,..\data\audio_files\processed\685.mp3
686,Don't Look Down (feat. BANKS) [Mild Minds Remix],Jai Wolf/BANKS/Mild Minds,Electropop,..\data\audio_files\processed\686.mp3
687,Moon Rider (feat. Wrabel) - OTR Remix,Jai Wolf/OTR/Wrabel,Electropop,..\data\audio_files\processed\687.mp3
688,The Drip,Jay Robinson/Liinks,Bass House,..\data\audio_files\processed\688.mp3
689,Lit Up,Jean Tonique/DiRTY RADiO,Filter House,..\data\audio_files\processed\689.mp3
690,Forever,Jend,Stutter House,..\data\audio_files\processed\690.mp3
691,Need Somebody,Jerro/Lizzy Land,Melodic House,..\data\audio_files\processed\691.mp3
692,Demons - Massane Remix,Jerro/Sophia Bel/Massane,Melodic House,..\data\audio_files\processed\692.mp3
693,Maneater,Joanna Magik,,..\data\audio_files\processed\693.mp3
694,Where You Are - GRiZ Remix,John Summit/Hayla/GRiZ,Edm,..\data\audio_files\processed\694.mp3
695,Where You Are - Zedd Remix,John Summit/Hayla/Zedd,Edm,..\data\audio_files\processed\695.mp3
696,SUB ZERO,Just A Gent,Aussietronica,..\data\audio_files\processed\696.mp3
697,Open Spaces,Just A Gent/Nevve,Aussietronica,..\data\audio_files\processed\697.mp3
698,RUMBLE IN THE DISCO,Kaleena Zanders/Neon Steve,,..\data\audio_files\processed\698.mp3
699,Alive,Kasbo,Future Bass,..\data\audio_files\processed\699.mp3
700,The Way You Had Me,Kasbo,Future Bass,..\data\audio_files\processed\700.mp3
701,Roots - OddKidOut Remix,Kasbo/Amanda Fondell/OddKidOut,Future Bass,..\data\audio_files\processed\701.mp3
702,Strangers,Kenya Grace,Singer-Songwriter Pop,..\data\audio_files\processed\702.mp3
703,where r u,Kill Paris,Chillstep,..\data\audio_files\processed\703.mp3
704,Like You Do,Klur/Holochrome,Melodic House,..\data\audio_files\processed\704.mp3
705,I Knew,Klur/INNERVERSE/Kwit,Melodic House,..\data\audio_files\processed\705.mp3
706,One Chance,Knock2/NGHTMRE/Marlhy,Bassline,..\data\audio_files\processed\706.mp3
707,Live Another Day,Kordhell,Drift Phonk,..\data\audio_files\processed\707.mp3
708,Murder In My Mind,Kordhell,Drift Phonk,..\data\audio_files\processed\708.mp3
709,Scopin,Kordhell,Drift Phonk,..\data\audio_files\processed\709.mp3
710,lost,Kordhell/MUPP/leah julia,Drift Phonk,..\data\audio_files\processed\710.mp3
711,Lions - VIP,Koven,Chillstep,..\data\audio_files\processed\711.mp3
712,Blur,KREAM/Marlo Rex,Pop Dance,..\data\audio_files\processed\712.mp3
713,Close To Hell,KUURO/Goja,Game Mood,..\data\audio_files\processed\713.mp3
714,Alive (feat. The Moth & The Flame),Kx5/deadmau5/Kaskade/The Moth & The Flame,Melodic House,..\data\audio_files\processed\714.mp3
715,Escape (feat. Hayla),Kx5/deadmau5/Kaskade/Hayla,Melodic House,..\data\audio_files\processed\715.mp3
716,Don't Let Me Go,Lane 8/Arctic Lake,Gauze Pop,..\data\audio_files\processed\716.mp3
717,Road,Lane 8/Arctic Lake,Gauze Pop,..\data\audio_files\processed\717.mp3
718,What Have You Done To Me?,Lane 8/Arctic Lake,Gauze Pop,..\data\audio_files\processed\718.mp3
719,Grapevine,Lane 8/Elderbrook,Gauze Pop,..\data\audio_files\processed\719.mp3
720,"Oh, Miles",Lane 8/Julia Church,Gauze Pop,..\data\audio_files\processed\720.mp3
721,Fairytale,Last Sun,Stutter House,..\data\audio_files\processed\721.mp3
722,Hang On,Le Youth/Gordi,House,..\data\audio_files\processed\722.mp3
723,I Will Leave a Light On,Le Youth/Lane 8/Jyll,House,..\data\audio_files\processed\723.mp3
724,Feel Around You,Le Youth/LeyeT,House,..\data\audio_files\processed\724.mp3
725,Restore,Le Youth/MØØNE,House,..\data\audio_files\processed\725.mp3
726,New Love,Le Youth/Sultan + Shepard/Panama,House,..\data\audio_files\processed\726.mp3
727,Starts Right Here,League of Legends/Foreign Air/Kenny Mason,Speedrun,..\data\audio_files\processed\727.mp3
728,I Can Feel,Leony/Niklas Dee/VIZE,German Pop,..\data\audio_files\processed\728.mp3
729,Flip It,Levity/Dem Jointz,,..\data\audio_files\processed\729.mp3
730,The Fields,LO/Joel Stewart,Chill House,..\data\audio_files\processed\730.mp3
731,High On You,Lonely in the Rain/LissA,New French Touch,..\data\audio_files\processed\731.mp3
732,Feel This Way,Lonely in the Rain/Panama,New French Touch,..\data\audio_files\processed\732.mp3
733,The Feeling - Lost Frequencies & Andromedik Deluxe Mix,Lost Frequencies/Andromedik,Belgian Edm,..\data\audio_files\processed\733.mp3
734,After Glow - MUZ Remix,Maddy O'Neal/Dominic Lalli/MUZ,Electra,..\data\audio_files\processed\734.mp3
735,Good Enough,MAGNUS/Zeli,,..\data\audio_files\processed\735.mp3
736,Boyz In Paris (with VINAI),Marnik/Naeleck/VINAI,Dutch House,..\data\audio_files\processed\736.mp3
737,Astronaut In The Ocean - Alok Remix,Masked Wolf/Alok,Australian Hip Hop,..\data\audio_files\processed\737.mp3
738,By My Side,Massane/MAGNUS,Melodic House,..\data\audio_files\processed\738.mp3
739,Train To Hyderbad,Mat the Alien,,..\data\audio_files\processed\739.mp3
740,Under Pressure,MEDUZA/Vintage Culture/Ben Samama,Edm,..\data\audio_files\processed\740.mp3
741,Tell Me Why,Mike Candys/Jack Holiday,Pop House,..\data\audio_files\processed\741.mp3
742,DEVOTION,Mild Minds,Australian Dance,..\data\audio_files\processed\742.mp3
743,HAUNTED - Banyan Remix,Mild Minds/Banyan,Australian Dance,..\data\audio_files\processed\743.mp3
744,Everything,Mild Minds/edapollo,Australian Dance,..\data\audio_files\processed\744.mp3
745,NO SKIN,Mild Minds/Frameworks,Australian Dance,..\data\audio_files\processed\745.mp3
746,Night Goggles - Rome In Silver Remix,Mindchatter/Rome in Silver,Proto-Hyperpop,..\data\audio_files\processed\746.mp3
747,From Walks Of Life,Modera/Phoebe Tsen,Melodic House,..\data\audio_files\processed\747.mp3
748,Darkest Hour,Mohican Sun,Liquid Funk,..\data\audio_files\processed\748.mp3
749,Moss (PALLADIAN Remix),Mookee/PALLADIAN,,..\data\audio_files\processed\749.mp3
750,vendetta!,MUPP/Sadfriendd,Drift Phonk,..\data\audio_files\processed\750.mp3
751,Can't Hurt Me Now,Murge/Sierra Lundy,,..\data\audio_files\processed\751.mp3
752,Not Enough,Near x Far,,..\data\audio_files\processed\752.mp3
753,Hip Hop (Eskei83 Remix),Neon Steve/Marten Hørger/Eskei83,Canadian Electronic,..\data\audio_files\processed\753.mp3
754,Promises - Skrillex & Nero Remix,NERO,Complextro,..\data\audio_files\processed\754.mp3
755,Broken,Netsky/Montell2099,Belgian Edm,..\data\audio_files\processed\755.mp3
756,Wait,NEUNOSIEM,,..\data\audio_files\processed\756.mp3
757,Fall Into Me,NGHTMRE/SLANDER/Dylan Matthew,Brostep,..\data\audio_files\processed\757.mp3
758,Running In A Dream,Nils Hoffmann/Kasbo/Vancouver Sleep Clinic,Deep Euro House,..\data\audio_files\processed\758.mp3
759,FRESH,NXVAMANE,,..\data\audio_files\processed\759.mp3
760,We Don't Need A Reason Why,OCULA/Fractures,Melodic House,..\data\audio_files\processed\760.mp3
761,Always This Late,ODESZA,Chillwave,..\data\audio_files\processed\761.mp3
762,Wide Awake,ODESZA/Charlie Houston,Chillwave,..\data\audio_files\processed\762.mp3
763,SHADOW,ONIMXRU/SMITHMANE,Gym Phonk,..\data\audio_files\processed\763.mp3
764,Strangers,ORACLE/Holochrome,,..\data\audio_files\processed\764.mp3
765,Moon,OTR/Vancouver Sleep Clinic,Stutter House,..\data\audio_files\processed\765.mp3
766,Badders,PEEKABOO/Flowdan/Skrillex/G-Rex,Brostep,..\data\audio_files\processed\766.mp3
767,Watercolour - Full Version; Single,Pendulum,Australian Dance,..\data\audio_files\processed\767.mp3
768,Dynamite,Pirapus,Nz Dnb,..\data\audio_files\processed\768.mp3
769,Phonky Town,PlayaPhonk,Drift Phonk,..\data\audio_files\processed\769.mp3
770,Something Comforting,Porter Robinson,Complextro,..\data\audio_files\processed\770.mp3
771,Nobody Else,PRAANA/Julia Church,Melodic House,..\data\audio_files\processed\771.mp3
772,Breathe In,PRAANA/Klur/Kuala,Melodic House,..\data\audio_files\processed\772.mp3
773,Halo,Prezioso/Harris & Ford/Shibui,Italo Dance,..\data\audio_files\processed\773.mp3
774,Drink And Shout,Prezioso/Vini Vici/Shibui,Italo Dance,..\data\audio_files\processed\774.mp3
775,Overdrive,Protostar/Emma McGann,Gaming Edm,..\data\audio_files\processed\775.mp3
776,TOKYO DRIFT,PRXSXNT FXTURE,Drift Phonk,..\data\audio_files\processed\776.mp3
777,All Around The World (La La La),R3HAB/A Touch Of Class,Dutch House,..\data\audio_files\processed\777.mp3
778,Children,Rameses B,Chillstep,..\data\audio_files\processed\778.mp3
779,BARRICADE,REAPER,,..\data\audio_files\processed\779.mp3
780,IMY (feat. Bella Renee),REAPER/Bella Renee,,..\data\audio_files\processed\780.mp3
781,MAKE A MOVE,REAPER,,..\data\audio_files\processed\781.mp3
782,Hypnocurrency,Rezz/deadmau5,Brostep,..\data\audio_files\processed\782.mp3
783,Sweet Dreams (Are Made Of This),Rezz/fknsyd,Brostep,..\data\audio_files\processed\783.mp3
784,Puzzle Box,Rezz/Subtronics,Brostep,..\data\audio_files\processed\784.mp3
785,Pour Your Heart Out (feat. 070 Shake),RL Grime/070 Shake,Brostep,..\data\audio_files\processed\785.mp3
786,Like Wooh Wooh - Radio Edit,Rnbstylerz,Klubowe,..\data\audio_files\processed\786.mp3
787,Cicero,Rome in Silver,Future Bass,..\data\audio_files\processed\787.mp3
788,Inferno,Rome in Silver,Future Bass,..\data\audio_files\processed\788.mp3
789,Like You,Rome in Silver,Future Bass,..\data\audio_files\processed\789.mp3
790,Waiting...,Rome in Silver,Future Bass,..\data\audio_files\processed\790.mp3
791,Dreams,Rootkit,Chillstep,..\data\audio_files\processed\791.mp3
792,Set Me Free,Ruffnux/Rico 56,Chill House,..\data\audio_files\processed\792.mp3
793,Opus One,Russ Liquid,Glitch Hop,..\data\audio_files\processed\793.mp3
794,Pleurante De Joine - The Russ Liquid Test,Russ Liquid,Glitch Hop,..\data\audio_files\processed\794.mp3
795,Keep Crashing,Ruzer,,..\data\audio_files\processed\795.mp3
796,On My Knees,RÜFÜS DU SOL,Australian Electropop,..\data\audio_files\processed\796.mp3
797,MONTAGEM - PR FUNK,S3BZS/Mc Gw/Mc Menor Do Alvorada,,..\data\audio_files\processed\797.mp3
798,The Best Part of Life - Imanbek Remix,SAINt JHN/Imanbek,Melodic Rap,..\data\audio_files\processed\798.mp3
799,Crashin,SAINT WKND/DiRTY RADiO,Deep Tropical House,..\data\audio_files\processed\799.mp3
800,find your way,San Holo/Bipolar Sunshine,Brostep,..\data\audio_files\processed\800.mp3
801,DEMONS IN MY SOUL,SCXR SOUL/Sx1nxwy,Drift Phonk,..\data\audio_files\processed\801.mp3
802,Second Hand Love,Sebastian Davidson/FC Commitments/Lewyn,,..\data\audio_files\processed\802.mp3
803,Move - jackLNDN Remix,Sebastian Davidson/TENEM/jackLNDN,,..\data\audio_files\processed\803.mp3
804,Hold Me Close,Serion/Herflex,,..\data\audio_files\processed\804.mp3
805,Begin (feat. Wales),Shallou/Wales,Electropop,..\data\audio_files\processed\805.mp3
806,Lose Our Heads,SkiiTour,Canadian Electronic,..\data\audio_files\processed\806.mp3
807,"Supersonic (My Existence) [with Noisia, josh pan & Dylan Brady]",Skrillex/Noisia/josh pan/Dylan Brady,Brostep,..\data\audio_files\processed\807.mp3
808,Lonely With You,Skytech/Mingue,Big Room,..\data\audio_files\processed\808.mp3
809,Feel Alive,Slippy/SOUNDR,Gaming Edm,..\data\audio_files\processed\809.mp3
810,Brazilian Phonk Mano,Slowboy/lucaf./Crazy Mano,Phonk Brasileiro,..\data\audio_files\processed\810.mp3
811,Life in Rio,Slowboy/NUEKI/Crazy Mano/TOLCHONOV,Phonk Brasileiro,..\data\audio_files\processed\811.mp3
812,Stay Awhile,Slowtide,,..\data\audio_files\processed\812.mp3
813,Energize,Slynk/Beat Le Juice,Funky Breaks,..\data\audio_files\processed\813.mp3
814,Mellow Kinda Hype,Slynk/Lazy Syrup Orchestra,Funky Breaks,..\data\audio_files\processed\814.mp3
815,Gonna Be Alright,Smalltown DJs,Bmore,..\data\audio_files\processed\815.mp3
816,Bad Behaviour,Smalltown DJs/Dances/SkiiTour,Bmore,..\data\audio_files\processed\816.mp3
817,Energy (feat. Techno Tupac),Smalltown DJs/Joanna Magik/Techno Tupac,Bmore,..\data\audio_files\processed\817.mp3
818,Who U With (feat. Killa Kela),Smalltown DJs/rrotik/Killa Kela,Bmore,..\data\audio_files\processed\818.mp3
819,Make Up My Mind,Snackbox/Husky,,..\data\audio_files\processed\819.mp3
820,Change Us,Snavs/Jack Dawson,Bass Trap,..\data\audio_files\processed\820.mp3
821,"Dance For Me (1, 2, 3) - Stutter Techno",Sonny Wern/Lyente/Quinten Circle/ZANA,Covertronica,..\data\audio_files\processed\821.mp3
822,Wild Ones,southstar,Pop Dance,..\data\audio_files\processed\822.mp3
823,Rock With Me,Sparkee/Liinks,,..\data\audio_files\processed\823.mp3
824,Party Girl - VIZE Remix,StaySolidRocky/VIZE,Melodic Rap,..\data\audio_files\processed\824.mp3
825,Skull n Bones,Stileto,Dark R&B,..\data\audio_files\processed\825.mp3
826,Keep Up The Pace,Stonebank,Brostep,..\data\audio_files\processed\826.mp3
827,All That Remains,Sultan + Shepard/Fractures,Canadian Electronic,..\data\audio_files\processed\827.mp3
828,Falling Behind,Sultan + Shepard/Panama,Canadian Electronic,..\data\audio_files\processed\828.mp3
829,Losing Ground,Sultan + Shepard/Tishmal,Canadian Electronic,..\data\audio_files\processed\829.mp3
830,Heaven Takes You Home (feat. Connie Constance),Swedish House Mafia/Connie Constance,Edm,..\data\audio_files\processed\830.mp3
831,COWBELL WARRIOR!,SXMPRA,Drift Phonk,..\data\audio_files\processed\831.mp3
832,Soul City - Maddy O'Neal Remix,The Funk Hunters/Maddy O'Neal,Canadian Electronic,..\data\audio_files\processed\832.mp3
833,Get Involved,The Funk Hunters/Chali 2na/Defunk,Canadian Electronic,..\data\audio_files\processed\833.mp3
834,Tribute - Manic Focus Remix,The Funk Hunters/CMC & Silenta/Manic Focus,Canadian Electronic,..\data\audio_files\processed\834.mp3
835,All Of A Sudden,The Funk Hunters/Dr. Fresch/Chali 2na,Canadian Electronic,..\data\audio_files\processed\835.mp3
836,Hit Like feat. RUSUR (BIJOU Remix),The Funk Hunters/Eskei83/BIJOU/RUSUR,Canadian Electronic,..\data\audio_files\processed\836.mp3
837,Eleanor Rigby (K Theory 100 BPM Remix),The Funk Hunters/KillWill/K Theory,Canadian Electronic,..\data\audio_files\processed\837.mp3
838,Say Something - JackLNDN Remix,The Funk Hunters/Liinks/jackLNDN,Canadian Electronic,..\data\audio_files\processed\838.mp3
839,La Puta Ama,The Funk Hunters/LŪN,Canadian Electronic,..\data\audio_files\processed\839.mp3
840,Get Up N Go,The Funk Hunters/Moontricks,Canadian Electronic,..\data\audio_files\processed\840.mp3
841,Empire (feat. Flowdan) - Dr. Fresch Remix,The Funk Hunters/Stickybuds/Flowdan/Dr. Fresch,Canadian Electronic,..\data\audio_files\processed\841.mp3
842,Revolution - Fort Knox Five Remix,The Funk Hunters/Wanz/Def3/SugarBeats/Fort Knox Five,Canadian Electronic,..\data\audio_files\processed\842.mp3
843,Howe Sound,The Librarian,Experimental Electronic,..\data\audio_files\processed\843.mp3
844,miss u,The Librarian,Experimental Electronic,..\data\audio_files\processed\844.mp3
845,Power - A.Skillz Remix,The Niceguys/Bobby Saint/A.Skillz,Soul Flow,..\data\audio_files\processed\845.mp3
846,Do U Wanna?,The Sponges,Bass House,..\data\audio_files\processed\846.mp3
847,Gotta Move On - Sgt Slick's Melbourne ReCut,The Sponges/Sgt Slick,Bass House,..\data\audio_files\processed\847.mp3
848,abc (The Wild Remix),The Wild/GAYLE,,..\data\audio_files\processed\848.mp3
849,House Shake,Torro Torro/Smalltown DJs,Brostep,..\data\audio_files\processed\849.mp3
850,Sequência da Dz7,TRASHXRL/Mc Menor Do Alvorada,,..\data\audio_files\processed\850.mp3
851,Goosebumps - Remix,Travis Scott/HVME,Hip Hop,..\data\audio_files\processed\851.mp3
852,Getaway - Koven Remix,Tritonal/Angel Taylor/Koven,Edm,..\data\audio_files\processed\852.mp3
853,WORTH NOTHING (feat. Oliver Tree) - Fast & Furious: Drift Tape/Phonk Vol 1,TWISTED/Oliver Tree/Fast & Furious: The Fast Saga,Meme,..\data\audio_files\processed\853.mp3
854,Lights,TWO LANES,Uk Dance,..\data\audio_files\processed\854.mp3
855,Never Enough,TWO LANES,Uk Dance,..\data\audio_files\processed\855.mp3
856,Rolling Back,TWO LANES/Panama,Uk Dance,..\data\audio_files\processed\856.mp3
857,Rise Up (feat. Vamero),VINAI/VAMERO,Dutch House,..\data\audio_files\processed\857.mp3
858,Hear you calling,Vintage Culture/Coach Harrison,Brazilian Edm,..\data\audio_files\processed\858.mp3
859,Mortals,Warriyo,Belgian Edm,..\data\audio_files\processed\859.mp3
860,Issa Vibe,Wax Motif/BRKLYN,Bass House,..\data\audio_files\processed\860.mp3
861,goldeneye 007,wes mills,Stutter House,..\data\audio_files\processed\861.mp3
862,Earthquake,Where It's ATT,G-House,..\data\audio_files\processed\862.mp3
863,4u,wilo wilde,,..\data\audio_files\processed\863.mp3
864,alive,wilo wilde,,..\data\audio_files\processed\864.mp3
865,back in time,wilo wilde,,..\data\audio_files\processed\865.mp3
866,SUNRISE (Slowed + Reverb),Xantesha,Gym Phonk,..\data\audio_files\processed\866.mp3
867,Drop your love,Young Franco/DiRTY RADiO,Aussietronica,..\data\audio_files\processed\867.mp3
868,Alive,Zeds Dead/MKLA,Brostep,..\data\audio_files\processed\868.mp3
869,Money,ZHU,Edm,..\data\audio_files\processed\869.mp3
