song_id,annotator,timestamp,function
1091,1,191.243469387,no_function
1091,1,362.866984126,End
1091,2,0.0,Silence
1091,2,1.1130839,Intro
1091,2,9.083990929,Intro
1091,2,25.065238095,Verse
1091,2,45.057097505,Solo
1091,2,61.01956916,Verse
1091,2,80.969138321,Solo
1091,2,96.94526077,Verse
1091,2,117.041292517,Solo
1091,2,132.897165532,Solo
1091,2,148.514852607,Verse
1091,2,168.258526077,Verse
1091,2,193.273469387,no_function
1091,2,196.326530612,no_function
1091,2,211.602585034,no_function
1091,2,328.215895691,Intro
1091,2,344.620408163,no_function
1091,2,362.866938775,End
1092,1,0.0,Silence
1092,1,0.088,Intro
1092,1,16.416,Verse
1092,1,39.35290625,Chorus
1092,1,108.064,Bridge
1092,1,131.7130625,Chorus
1092,1,189.4125625,Outro
1092,1,205.2760625,no_function
1092,1,211.496,Silence
1092,1,211.583625,End
1092,2,0.0,Silence
1092,2,0.108,Intro
1092,2,16.2699375,Verse
1092,2,39.4454375,Chorus
1092,2,62.489125,Verse
1092,2,85.66571875,Chorus
1092,2,108.17753125,Bridge
1092,2,132.1289375,Chorus
1092,2,207.03328125,no_function
1092,2,211.57196875,End
1093,1,0.0,silence
1093,1,9.473741496,Intro
1093,1,42.81462585,Verse
1093,1,59.55632653,Chorus
1093,1,76.618276643,Transition
1093,1,93.5661678,Verse
1093,1,110.308458049,Chorus
1093,1,127.242358276,Solo
1093,1,178.875374149,Verse
1093,1,195.566303854,Chorus
1093,1,212.521587301,Solo
1093,1,290.226213151,no_function
1093,1,294.690453514,End
1093,2,0.0,Silence
1093,2,8.734693877,Intro
1093,2,25.838571428,Intro
1093,2,42.806621315,Verse
1093,2,59.646689342,Chorus
1093,2,76.65462585,Interlude
1093,2,93.55079365,Verse
1093,2,110.342970521,Chorus
1093,2,127.326712018,Solo
1093,2,144.222675736,Solo
1093,2,161.406712018,Solo
1093,2,178.776984126,Verse
1093,2,195.559886621,Chorus
1093,2,212.470702947,Solo
1093,2,229.390907029,Solo
1093,2,246.426575963,Solo
1093,2,263.382630385,Solo
1093,2,280.455736961,Outro
1093,2,294.699977324,End
1094,1,0.0,Silence
1094,1,0.456258503,no_function
1094,1,2.426099773,Intro
1094,1,4.444376417,Intro
1094,1,21.408866213,Verse
1094,1,47.645759637,Verse
1094,1,74.114331065,Solo
1094,1,129.14723356,Verse
1094,1,156.769727891,Interlude
1094,1,184.785442176,Outro
1094,1,217.706575963,no_function
1094,1,218.476553287,Silence
1094,1,219.47079365,End
1094,2,0.0,Silence
1094,2,0.470204081,Intro
1094,2,21.318163265,Verse
1094,2,47.747619047,Verse
1094,2,74.195238095,Solo
1094,2,129.192698412,Verse
1094,2,156.758888888,Solo
1094,2,219.463492063,End
1095,1,0.0,Silence
1095,1,0.069333333,no_function
1095,1,0.832,Intro
1095,1,45.568125,Interlude
1095,1,89.896833333,Interlude
1095,1,119.6705625,Interlude
1095,1,163.6216875,Interlude
1095,1,183.338666666,Interlude
1095,1,237.251854166,Interlude
1095,1,266.871666666,no_function
1095,1,299.840541666,Outro
1095,1,343.514666666,Silence
1095,1,343.56,End
1096,1,0.0,Silence
1096,1,0.034829931,no_function
1096,1,0.65015873,Intro
1096,1,6.687687074,Verse
1096,1,33.642766439,Chorus
1096,1,59.408412698,Interlude
1096,1,65.909546485,Verse
1096,1,93.130861678,Chorus
1096,1,127.115487528,Coda
1096,1,140.411065759,no_function
1096,1,249.701587301,Silence
1096,1,249.730612244,End
1098,1,0.0,Silence
1098,1,0.046439909,no_function
1098,1,1.277120181,Intro
1098,1,29.698321995,Instrumental
1098,1,59.156281179,Instrumental
1098,1,87.781904761,Verse
1098,1,105.194829931,Instrumental
1098,1,133.485963718,Chorus
1098,1,161.859682539,Instrumental
1098,1,204.479818594,Verse
1098,1,232.526553287,Solo
1098,1,246.413015873,Coda
1098,1,281.315714285,no_function
1098,1,324.574331065,Silence
1098,1,324.59755102,End
1099,1,0.0,Silence
1099,1,0.139319727,Intro
1099,1,7.569705215,Solo
1099,1,69.465306122,Solo
1099,1,94.812040816,Solo
1099,1,223.789954648,Solo
1099,1,280.48941043,Outro
1099,1,297.104081632,Silence
1099,1,297.12,End
1099,2,0.0,Silence
1099,2,0.092879818,Head
1099,2,7.639365079,Solo
1099,2,63.396780045,Solo
1099,2,126.988730158,Solo
1099,2,203.237936507,Interlude
1099,2,230.588752834,Theme
1099,2,272.28664399,Outro
1099,2,297.08770975,Silence
1099,2,297.151655328,End
110,1,0.0,Silence
110,1,0.290249433,Main_Theme
110,1,33.208163265,Secondary_Theme
110,1,46.432653061,Main_Theme
110,1,65.637823129,Secondary_Theme
110,1,86.791836734,Main_Theme
110,1,113.562947845,Silence
110,1,117.195419501,End
110,2,0.0,Silence
110,2,0.255419501,Main_Theme
110,2,12.674648526,Transition
110,2,33.224489795,no_function
110,2,46.432653061,Transition
110,2,65.779297052,no_function
110,2,86.889795918,Outro
110,2,114.15510204,Silence
110,2,117.199342403,End
1100,1,0.0,Silence
1100,1,0.60371882,stage_sounds
1100,1,11.099138321,Intro
1100,1,85.020430839,Verse
1100,1,107.78063492,Chorus
1100,1,127.886848072,Verse
1100,1,150.726213151,Solo
1100,1,175.926780045,Solo
1100,1,256.807210884,Chorus
1100,1,277.003151927,Verse
1100,1,312.003061224,Outro
1100,1,320.692244897,applause
1100,1,353.861224489,Silence
1100,1,353.967687074,End
1100,2,0.0,silence
1100,2,38.774058956,Intro
1100,2,53.847074829,Verse
1100,2,85.254331065,Verse
1100,2,107.991768707,Chorus
1100,2,127.90526077,Verse
1100,2,150.860045351,Solo
1100,2,171.595464852,Interlude
1100,2,180.964988662,Solo
1100,2,231.52877551,Transition
1100,2,256.97430839,Chorus
1100,2,277.095351473,Verse
1100,2,320.510045351,no_function
1100,2,353.959183673,End
1101,1,0.0,Silence
1101,1,0.046439909,no_function
1101,1,9.84526077,Intro
1101,1,17.867029478,Verse
1101,1,48.320725623,Verse
1101,1,79.061428571,Chorus
1101,1,106.162743764,Interlude
1101,1,114.008503401,Verse
1101,1,144.563106575,Verse
1101,1,175.021360544,Chorus
1101,1,205.728798185,Interlude
1101,1,213.447959183,Verse
1101,1,244.577074829,Chorus
1101,1,275.416553287,Coda
1101,1,285.44526077,no_function
1101,1,316.023582766,Silence
1101,1,316.055510204,End
1102,1,0.0,Silence
1102,1,0.044897959,Intro
1102,1,18.452448979,Instrumental
1102,1,33.716145124,Verse
1102,1,64.733356009,Chorus
1102,1,95.18893424,Verse
1102,1,125.967755102,Chorus
1102,1,156.438163265,Solo
1102,1,186.962675736,Verse
1102,1,217.866031746,Chorus
1102,1,248.132380952,Instrumental
1102,1,263.337664399,Coda
1102,1,281.366575963,no_function
1102,1,283.02802721,Silence
1102,1,283.167346938,End
1103,1,0.0,Silence
1103,1,0.049342403,no_function
1103,1,0.60371882,Intro
1103,1,35.805170068,Verse
1103,1,79.830204081,Verse
1103,1,111.037823129,Bridge
1103,1,142.245442176,Interlude
1103,1,172.849342403,Solo
1103,1,226.417777777,Interlude
1103,1,241.510748299,Bridge
1103,1,272.462947845,Verse
1103,1,358.585759637,no_function
1103,1,364.849342403,Silence
1103,1,364.878367346,End
1104,1,0.0,Silence
1104,1,0.046439909,no_function
1104,1,5.224489795,Intro
1104,1,25.193650793,Solo
1104,1,64.405192743,Solo
1104,1,98.331678004,Instrumental
1104,1,117.756575963,Chorus
1104,1,137.401473922,Verse
1104,1,157.126077097,Chorus
1104,1,176.81,Interlude
1104,1,196.536938775,Solo
1104,1,235.456598639,Solo
1104,1,274.076507936,Solo
1104,1,312.75600907,Solo
1104,1,351.278820861,Interlude
1104,1,370.907324263,Chorus
1104,1,390.941133786,Verse
1104,1,410.920770975,Chorus
1104,1,430.874013605,Interlude
1104,1,440.694761904,no_function
1104,1,479.85292517,Solo
1104,1,518.512607709,Solo
1104,1,557.674761904,Instrumental
1104,1,577.0223356,Chorus
1104,1,596.779637188,Verse
1104,1,616.585804988,Coda
1104,1,638.920272108,no_function
1104,1,709.961723356,Silence
1104,1,709.982040816,End
1106,1,0.0,Silence
1106,1,0.078367346,Intro
1106,1,58.11292517,Main_Theme
1106,1,117.921587301,Main_Theme
1106,1,141.988752834,Outro
1106,1,171.816145124,no_function
1106,1,182.783219954,End
1106,2,0.0,silence
1106,2,1.068117913,Intro
1106,2,32.090385487,Theme
1106,2,57.492607709,Theme
1106,2,85.090068027,Theme
1106,2,118.018049886,Theme
1106,2,138.762448979,Outro
1106,2,172.524263038,no_function
1106,2,182.760453514,End
1107,1,0.0,Silence
1107,1,0.046439909,no_function
1107,1,0.417959183,Intro
1107,1,15.290521541,Solo
1107,1,34.702857142,Verse
1107,1,74.557142857,Chorus
1107,1,94.598049886,Solo
1107,1,114.114081632,Verse
1107,1,153.834149659,Chorus
1107,1,173.946712018,Bridge
1107,1,205.69510204,Solo
1107,1,244.349297052,Verse
1107,1,264.187777777,Chorus
1107,1,284.068390022,Interlude
1107,1,323.22755102,Solo
1107,1,340.319523809,Coda
1107,1,349.878276643,no_function
1107,1,361.604353741,Silence
1107,1,362.501224489,End
1108,1,0.0,Silence
1108,1,0.048979591,no_function
1108,1,0.673378684,Intro
1108,1,20.120816326,Verse
1108,1,39.813151927,Chorus
1108,1,59.946666666,Interlude
1108,1,69.847687074,Verse
1108,1,89.866122448,Chorus
1108,1,110.021292517,Interlude
1108,1,114.965170068,Bridge
1108,1,134.400113378,Chorus
1108,1,154.23031746,Solo
1108,1,173.917460317,Verse
1108,1,194.14600907,Solo
1108,1,216.944036281,no_function
1108,1,225.036734693,Silence
1108,1,225.071020408,End
1109,1,0.0,Silence
1109,1,0.043537414,no_function
1109,1,2.414875283,Intro
1109,1,28.096145124,Verse
1109,1,78.762086167,Interlude
1109,1,104.638480725,Verse
1109,1,155.635827664,Solo
1109,1,210.045374149,Solo
1109,1,235.45154195,Solo
1109,1,261.154829931,Solo
1109,1,287.020204081,Coda
1109,1,328.306938775,no_function
1109,1,387.863219954,Silence
1109,1,387.892244897,End
111,1,0.0,Silence
111,1,0.555442176,Theme
111,1,37.195124716,Theme
111,1,67.349841269,Silence
111,1,69.28015873,End
111,2,0.0,Silence
111,2,1.787936507,Theme
111,2,37.885827664,Theme
111,2,57.469387755,Outro
111,2,66.362630385,Silence
111,2,69.282380952,End
1110,1,0.0,Silence
1110,1,0.050068027,no_function
1110,1,19.301587301,Intro
1110,1,43.663605442,Verse
1110,1,92.897641723,Chorus
1110,1,117.063310657,Solo
1110,1,141.175736961,Verse
1110,1,190.050997732,Chorus
1110,1,232.37,no_function
1110,1,266.526621315,End
1110,2,0.0,Silence
1110,2,0.034829931,no_function
1110,2,7.465215419,Intro
1110,2,43.80371882,Verse
1110,2,68.387981859,Bridge
1110,2,92.875714285,Chorus
1110,2,117.067573696,Instrumental
1110,2,117.067573696,Solo
1110,2,141.251768707,Verse
1110,2,165.531746031,Bridge
1110,2,189.882040816,Chorus
1110,2,225.867687074,Outro
1110,2,238.786757369,no_function
1110,2,266.476553287,Silence
1110,2,266.520521541,End
1111,1,0.0,Silence
1111,1,0.095782312,Intro
1111,1,35.609433106,Pre-Verse
1111,1,52.482403628,Verse
1111,1,86.528390022,Chorus
1111,1,120.953945578,post-chorus
1111,1,138.28526077,Verse
1111,1,172.241156462,Chorus
1111,1,206.732312925,Solo
1111,1,223.760975056,Interlude
1111,1,241.07185941,Solo
1111,1,258.143310657,Pre-Chorus
1111,1,266.912086167,Chorus
1111,1,300.721405895,Outro
1111,1,327.136825396,End
1111,2,0.0,Silence
1111,2,0.116099773,Intro
1111,2,35.401224489,Intro
1111,2,52.43185941,Verse
1111,2,86.404875283,Chorus
1111,2,120.889138321,Transition
1111,2,138.069455782,Verse
1111,2,172.151473922,Chorus
1111,2,206.700544217,Solo
1111,2,223.681836734,Solo
1111,2,241.058730158,Transition
1111,2,258.025578231,Verse
1111,2,266.540521541,Chorus
1111,2,300.763786848,Outro
1111,2,323.916893424,Silence
1111,2,327.042789115,End
1112,1,0.0,Silence
1112,1,0.04063492,no_function
1112,1,0.417959183,Solo
1112,1,120.316190476,Instrumental
1112,1,140.254331065,Verse
1112,1,160.276825396,Pre-Chorus
1112,1,190.185532879,Chorus
1112,1,229.602448979,Solo
1112,1,380.732448979,Instrumental
1112,1,390.124739229,Verse
1112,1,409.011746031,Pre-Chorus
1112,1,428.02802721,Chorus
1112,1,465.788571428,Solo
1112,1,575.226349206,Instrumental
1112,1,592.988140589,Verse
1112,1,611.300748299,Pre-Chorus
1112,1,629.821904761,Chorus
1112,1,666.763174603,Coda
1112,1,702.962902494,Fade-out
1112,1,713.827845804,Silence
1112,1,713.874285714,End
1114,1,0.0,silence
1114,1,31.704126984,Head
1114,1,69.665827664,Bridge
1114,1,91.180453514,Solo
1114,1,128.804512471,Solo
1114,1,149.536507936,Solo
1114,1,186.894421768,Solo
1114,1,206.521224489,Solo
1114,1,245.511020408,Solo
1114,1,266.549342403,Head
1114,1,304.604263038,Outro
1114,1,327.082312925,End
1114,2,0.0,Silence
1114,2,0.040816326,no_function
1114,2,31.808662131,Intro
1114,2,40.671972789,Head
1114,2,91.179229024,Solo
1114,2,149.771496598,Solo
1114,2,207.851451247,Solo
1114,2,266.611723356,Head
1114,2,313.973650793,Outro
1114,2,327.079183673,End
1114,2,327.079183673,Silence
1116,1,0.0,Silence
1116,1,0.106122448,no_function
1116,1,2.020136054,Intro
1116,1,10.656145124,Verse
1116,1,49.030612244,Pre-Chorus
1116,1,61.774013605,Interlude
1116,1,70.2292517,Verse
1116,1,112.342063492,Pre-Chorus
1116,1,124.944036281,Chorus
1116,1,133.418548752,Solo
1116,1,175.10941043,Solo
1116,1,187.543424036,Chorus
1116,1,204.430612244,Solo
1116,1,245.908276643,Solo
1116,1,258.223151927,Chorus
1116,1,275.13324263,no_function
1116,1,287.975510204,Silence
1116,1,288.052244897,End
1117,1,0.0,Silence
1117,1,0.040816326,no_function
1117,1,0.163265306,Intro
1117,1,12.181814058,Instrumental
1117,1,40.315124716,Verse
1117,1,62.151179138,Verse
1117,1,83.893900226,Chorus
1117,1,96.604376417,Interlude
1117,1,104.034489795,Verse
1117,1,126.083151927,Chorus
1117,1,140.860340136,Solo
1117,1,155.085759637,Verse
1117,1,177.274739229,Chorus
1117,1,191.884988662,Solo
1117,1,205.893650793,Solo
1117,1,227.529274376,Solo
1117,1,241.893877551,Solo
1117,1,255.649977324,Solo
1117,1,277.097346938,Solo
1117,1,312.261950113,no_function
1117,1,322.612244897,Silence
1117,1,324.702040816,End
1118,1,0.0,Silence
1118,1,0.046439909,Intro
1118,1,16.483106575,Intro
1118,1,29.890702947,Verse
1118,1,58.715283446,Chorus
1118,1,84.595147392,Head
1118,1,97.746984126,Head
1118,1,111.483106575,Verse
1118,1,140.720521541,Chorus
1118,1,167.024104308,Head
1118,1,193.752199546,Interlude
1118,1,207.269183673,Instrumental
1118,1,207.269183673,Solo
1118,1,220.92,Solo
1118,1,260.768231292,Interlude
1118,1,274.520408163,Solo
1118,1,345.645351473,Solo
1118,1,385.392947845,Chorus
1118,1,406.053287981,Outro
1118,1,419.302040816,Silence
1118,1,419.34664399,End
1118,2,0.0,silence
1118,2,2.729727891,Intro
1118,2,16.371428571,Intro
1118,2,29.830589569,Verse
1118,2,58.662403628,Chorus
1118,2,84.474829931,Transition
1118,2,97.632562358,Transition
1118,2,111.41526077,Verse
1118,2,140.556190476,Chorus
1118,2,166.926916099,Interlude
1118,2,194.56217687,Solo
1118,2,385.577913832,Outro
1118,2,419.350680272,End
1119,1,0.0,Silence
1119,1,0.059183673,Intro
1119,1,24.915011337,no_function
1119,1,29.260748299,Verse
1119,1,76.91201814,Chorus
1119,1,102.149002267,Verse
1119,1,147.397120181,Chorus
1119,1,169.110929705,Instrumental
1119,1,169.110929705,Solo
1119,1,243.957097505,Outro
1119,1,261.772857142,no_function
1119,1,286.952199546,Silence
1119,1,287.085714285,End
1119,2,0.0,Silence
1119,2,0.228571428,Intro
1119,2,29.353514739,Verse
1119,2,53.498072562,Verse
1119,2,76.928208616,Chorus
1119,2,102.173809523,Verse
1119,2,124.729024943,Verse
1119,2,147.448548752,Chorus
1119,2,169.1130839,Outro
1119,2,261.028571428,no_function
1119,2,287.085714285,End
1119,2,287.085714285,Silence
1120,1,0.0,Silence
1120,1,0.040816326,no_function
1120,1,80.201723356,Intro
1120,1,96.739342403,Chorus
1120,1,113.955487528,Verse
1120,1,138.86770975,Bridge
1120,1,147.195600907,Chorus
1120,1,163.86430839,Verse
1120,1,189.070340136,Bridge
1120,1,197.638503401,Chorus
1120,1,215.09478458,Outro
1120,1,233.290839002,no_function
1120,1,266.27755102,Silence
1120,1,266.318367346,End
1120,2,0.0,Silence
1120,2,0.043537414,no_function
1120,2,7.591632653,Intro
1120,2,24.71956916,Chorus
1120,2,41.795873015,Verse
1120,2,58.511904761,no_function
1120,2,80.195170068,Intro
1120,2,97.056462585,Chorus
1120,2,113.715306122,Verse
1120,2,147.232766439,Chorus
1120,2,164.319160997,Verse
1120,2,197.902653061,Chorus
1120,2,214.938049886,Outro
1120,2,232.305600907,no_function
1120,2,266.332063492,End
1122,1,0.0,silence
1122,1,2.367278911,Intro
1122,1,11.136825396,Verse
1122,1,29.033378684,Verse
1122,1,46.972970521,Chorus
1122,1,65.10664399,Solo
1122,1,83.125328798,Verse
1122,1,101.320068027,Chorus
1122,1,119.673809523,Solo
1122,1,137.705623582,Verse
1122,1,156.349455782,Chorus
1122,1,174.822290249,Solo
1122,1,192.630249433,Chorus
1122,1,210.877777777,Outro
1122,1,219.700204081,no_function
1122,1,294.870204081,End
1122,2,0.0,Silence
1122,2,0.05,Intro
1122,2,11.262358276,Chorus
1122,2,29.116666666,Verse
1122,2,47.078208616,Chorus
1122,2,65.226099773,Instrumental
1122,2,65.226099773,Solo
1122,2,83.21063492,Verse
1122,2,101.4461678,Chorus
1122,2,119.750612244,Instrumental
1122,2,119.750612244,Solo
1122,2,137.828866213,Verse
1122,2,156.508412698,Chorus
1122,2,174.837029478,Instrumental
1122,2,174.837029478,Solo
1122,2,192.700861678,Chorus
1122,2,215.532743764,Outro
1122,2,219.542857142,no_function
1122,2,294.870204081,End
1122,2,294.870204081,Silence
1123,1,0.0,Silence
1123,1,0.040816326,no_function
1123,1,2.781655328,Intro
1123,1,12.747755102,Verse
1123,1,33.13909297,Chorus
1123,1,37.97446712,Solo
1123,1,56.863061224,Interlude
1123,1,66.363968253,Verse
1123,1,86.234399092,Chorus
1123,1,91.142947845,Solo
1123,1,109.715759637,Solo
1123,1,128.21510204,Solo
1123,1,146.543764172,Solo
1123,1,164.821519274,Solo
1123,1,183.390975056,Solo
1123,1,201.828095238,Interlude
1123,1,211.436099773,Verse
1123,1,231.08494331,Chorus
1123,1,240.59079365,Chorus
1123,1,250.215147392,Chorus
1123,1,259.819024943,Fade-out
1123,1,389.338004535,no_function
1123,1,389.730612244,Silence
1123,1,389.799183673,End
1124,1,0.0,Silence
1124,1,0.048979591,no_function
1124,1,11.633197278,Instrumental
1124,1,23.855532879,Solo
1124,1,41.823129251,Chorus
1124,1,60.507573696,Verse
1124,1,85.172426303,Chorus
1124,1,102.446439909,Solo
1124,1,118.383922902,Solo
1124,1,134.641360544,Solo
1124,1,150.932721088,Solo
1124,1,173.394240362,Verse
1124,1,198.615192743,Chorus
1124,1,215.896961451,Chorus
1124,1,240.61909297,no_function
1124,1,355.036734693,Silence
1124,1,355.05632653,End
1125,1,0.0,Silence
1125,1,0.105333333,no_function
1125,1,0.277333333,Intro
1125,1,15.7658125,Instrumental
1125,1,46.3218125,Verse
1125,1,76.609666666,Solo
1125,1,91.562666666,Verse
1125,1,121.394416666,Solo
1125,1,136.618666666,Verse
1125,1,166.615916666,Coda
1125,1,249.432,Silence
1125,1,249.456,End
1127,1,0.0,silence
1127,1,0.789024943,Intro
1127,1,15.791133786,Chorus
1127,1,50.091020408,Chorus
1127,1,76.595215419,Transition
1127,1,80.573469387,Bridge
1127,1,96.087664399,Chorus
1127,1,122.649773242,Transition
1127,1,126.548049886,Bridge
1127,1,142.05292517,Transition
1127,1,149.608095238,Transition
1127,1,167.866802721,Solo
1127,1,264.468140589,Solo
1127,1,545.155714285,Bridge
1127,1,560.600136054,Chorus
1127,1,587.088095238,Transition
1127,1,594.571269841,Outro
1127,1,610.046870748,no_function
1127,1,652.460408163,End
1127,2,0.0,Silence
1127,2,0.048979591,no_function
1127,2,0.835918367,Intro
1127,2,15.825079365,Head
1127,2,46.176916099,Bridge
1127,2,50.115782312,Head
1127,2,72.748004535,Bridge
1127,2,80.474988662,Theme
1127,2,96.117505668,Head
1127,2,118.813356009,Bridge
1127,2,126.550022675,Theme
1127,2,142.084376417,Theme
1127,2,167.884671201,Solo
1127,2,264.428843537,Solo
1127,2,279.334399092,Interlude
1127,2,501.357437641,Solo
1127,2,545.205600907,Theme
1127,2,560.621133786,Head
1127,2,583.157437641,Bridge
1127,2,594.589387755,Outro
1127,2,609.900657596,no_function
1127,2,652.437188208,Silence
1127,2,652.460408163,End
1128,1,0.0,Silence
1128,1,0.174149659,Intro
1128,1,12.946439909,Verse
1128,1,51.245623582,Verse
1128,1,96.990249433,Chorus
1128,1,141.141836734,Verse
1128,1,187.574557823,no_function
1128,1,210.94632653,Chorus
1128,1,254.939070294,Bridge
1128,1,308.489977324,no_function
1128,1,338.654988662,Solo
1128,1,440.866077097,no_function
1128,1,505.364875283,End
1128,2,0.0,Intro
1128,2,0.0,silence
1128,2,12.936848072,Verse
1128,2,38.830861678,Transition
1128,2,51.092607709,Verse
1128,2,75.656961451,Pre-Chorus
1128,2,97.041836734,Chorus
1128,2,129.504807256,Transition
1128,2,141.021904761,Verse
1128,2,164.381179138,Bridge
1128,2,187.345691609,Verse
1128,2,210.844285714,Chorus
1128,2,254.776439909,Interlude
1128,2,308.298412698,Verse
1128,2,328.546213151,Transition
1128,2,338.623673469,Solo
1128,2,418.732517006,Outro
1128,2,439.816235827,no_function
1128,2,505.364897959,End
1130,1,0.0,Silence
1130,1,0.092879818,no_function
1130,1,0.534058956,Intro
1130,1,9.121405895,Instrumental
1130,1,26.192517006,Verse
1130,1,51.752721088,Verse
1130,1,77.249909297,Chorus
1130,1,111.699183673,Instrumental
1130,1,120.174875283,Verse
1130,1,145.698752834,Chorus
1130,1,180.30324263,Solo
1130,1,197.40170068,Solo
1130,1,214.246575963,Solo
1130,1,230.941383219,Solo
1130,1,272.565396825,Instrumental
1130,1,281.035736961,Verse
1130,1,323.063287981,Interlude
1130,1,343.883832199,Solo
1130,1,360.517097505,Solo
1130,1,377.232993197,Solo
1130,1,393.829183673,Solo
1130,1,410.514058956,Solo
1130,1,427.424807256,Solo
1130,1,444.271519274,Solo
1130,1,478.005986394,Silence
1130,1,478.040816326,End
1131,1,0.0,Silence
1131,1,0.073469387,Intro
1131,1,27.424761904,Verse
1131,1,53.843945578,Verse
1131,1,80.117959183,Pre-Chorus
1131,1,93.232630385,Verse
1131,1,119.972494331,Pre-Chorus
1131,1,132.980340136,Chorus
1131,1,159.584648526,Solo
1131,1,179.267346938,Bridge
1131,1,207.403990929,Pre-Chorus
1131,1,220.743174603,Chorus
1131,1,247.296439909,Chorus
1131,1,273.851428571,Solo
1131,1,415.094195011,Outro
1131,1,512.092879818,no_function
1131,1,548.679591836,Silence
1131,1,548.702040816,End
1132,1,0.0,Silence
1132,1,0.04063492,no_function
1132,1,22.337596371,Verse
1132,1,46.490136054,Chorus
1132,1,73.98031746,Verse
1132,1,97.854217687,Chorus
1132,1,128.104240362,Bridge
1132,1,150.401088435,Chorus
1132,1,177.570181405,Chorus
1132,1,212.810884353,Coda
1132,1,229.831111111,no_function
1132,1,232.077641723,Silence
1132,1,232.097959183,End
1133,1,0.0,Silence
1133,1,0.04063492,no_function
1133,1,29.680045351,Intro
1133,1,109.897278911,Verse
1133,1,137.781292517,Verse
1133,1,165.477891156,Solo
1133,1,248.723673469,Verse
1133,1,285.42861678,Solo
1133,1,441.419138321,Solo
1133,1,544.850498866,Verse
1133,1,585.497959183,Outro
1133,1,680.900453514,no_function
1133,1,688.852471655,End
1133,2,0.0,Silence
1133,2,0.040816326,no_function
1133,2,29.33877551,Intro
1133,2,52.43478458,Intro
1133,2,90.866689342,Head
1133,2,109.853378684,Chorus
1133,2,137.66648526,Chorus
1133,2,165.250498866,Solo
1133,2,248.626099773,Chorus
1133,2,275.871632653,Interlude
1133,2,303.778526077,Solo
1133,2,441.295238095,Solo
1133,2,531.194376417,Bridge
1133,2,544.810839002,Verse
1133,2,572.226349206,Bridge
1133,2,585.8723356,Outro
1133,2,680.8,no_function
1133,2,687.566077097,Silence
1133,2,688.822857142,End
1134,1,0.0,Silence
1134,1,0.043537414,Intro
1134,1,26.587573696,Solo
1134,1,176.585464852,Solo
1134,1,213.304535147,Outro
1134,1,255.866077097,End
1134,2,0.0,silence
1134,2,1.021678004,Intro
1134,2,26.650090702,Solo
1134,2,176.635487528,Solo
1134,2,213.357800453,Solo
1134,2,253.397142857,no_function
1134,2,255.859387755,End
1135,1,0.0,Silence
1135,1,0.040816326,no_function
1135,1,2.902494331,Intro
1135,1,10.830725623,Verse
1135,1,33.278503401,Verse
1135,1,55.419365079,Pre-Chorus
1135,1,70.608526077,Chorus
1135,1,93.205192743,Solo
1135,1,115.402199546,Solo
1135,1,137.496235827,Pre-Chorus
1135,1,152.58877551,Chorus
1135,1,175.19786848,Solo
1135,1,197.004807256,Solo
1135,1,218.928185941,Pre-Chorus
1135,1,233.926281179,Chorus
1135,1,256.502154195,Chorus
1135,1,285.362290249,no_function
1135,1,303.438367346,Silence
1135,1,306.207346938,End
1136,1,0.0,Silence
1136,1,1.004263038,no_function
1136,1,1.068117913,Intro
1136,1,24.932267573,Instrumental
1136,1,112.916145124,Outro
1136,1,171.528707482,Silence
1136,1,171.546122448,End
1138,1,0.0,Silence
1138,1,1.082666666,no_function
1138,1,15.0188125,Intro
1138,1,63.466395833,Solo
1138,1,251.047020833,no_function
1138,1,404.710208333,no_function
1138,1,495.984125,no_function
1138,1,586.991979166,End
1139,1,0.0,Silence
1139,1,0.04063492,Intro
1139,1,11.004535147,no_function
1139,1,68.348888888,Chorus
1139,1,89.002970521,no_function
1139,1,143.597823129,Chorus
1139,1,161.389455782,Interlude
1139,1,208.113741496,Chorus
1139,1,237.456757369,End
1139,2,0.0,Intro
1139,2,0.0,silence
1139,2,11.036757369,Verse
1139,2,62.57941043,Chorus
1139,2,85.943015873,Verse
1139,2,137.804988662,Chorus
1139,2,161.329591836,Interlude
1139,2,208.121972789,Outro
1139,2,237.411632653,End
1141,1,0.0,Silence
1141,1,0.116099773,Intro
1141,1,71.076281179,Interlude
1141,1,80.370068027,Instrumental
1141,1,98.559909297,Instrumental
1141,1,116.775714285,Instrumental
1141,1,134.931156462,Instrumental
1141,1,144.091836734,Solo
1141,1,162.24941043,Chorus
1141,1,180.3323356,Solo
1141,1,198.457324263,Chorus
1141,1,216.314081632,Instrumental
1141,1,234.058299319,Solo
1141,1,251.913809523,Solo
1141,1,269.895941043,Solo
1141,1,287.975374149,Solo
1141,1,306.10201814,Chorus
1141,1,323.815328798,Instrumental
1141,1,341.489002267,Instrumental
1141,1,359.332040816,Instrumental
1141,1,368.300068027,Instrumental
1141,1,386.249478458,Solo
1141,1,403.780068027,Solo
1141,1,421.519433106,Solo
1141,1,439.357346938,Solo
1141,1,457.246054421,Solo
1141,1,475.198231292,Instrumental
1141,1,492.636780045,Instrumental
1141,1,510.304399092,Solo
1141,1,527.977142857,Chorus
1141,1,545.717936507,Solo
1141,1,563.039138321,Solo
1141,1,580.070453514,Solo
1141,1,597.008253968,Solo
1141,1,614.096122448,Solo
1141,1,631.796734693,Instrumental
1141,1,649.68909297,Instrumental
